2013-01-27 00:59:08,533 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:45980 which had sessionid 0x13c7a8fa2080001
2013-01-27 00:59:08,637 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46002
2013-01-27 00:59:08,640 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:46002
2013-01-27 00:59:08,662 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x13c7a8fa2080003 with negotiated timeout 30000 for client /127.0.0.1:46002
2013-01-27 00:59:08,726 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46003
2013-01-27 00:59:08,730 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:46003
2013-01-27 00:59:08,741 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x13c7a8fa2080004 with negotiated timeout 30000 for client /127.0.0.1:46003
2013-01-27 00:59:10,013 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x13c7a8fa2080003 type:create cxid:0x1d zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tservers/127.0.0.1:9997 Error:KeeperErrorCode = NodeExists for /accumulo/c25aecfd-b956-4393-b3ab-b1edb2e80597/tservers/127.0.0.1:9997
2013-01-27 00:59:10,820 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46014
2013-01-27 00:59:10,823 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:46014
2013-01-27 00:59:10,836 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x13c7a8fa2080005 with negotiated timeout 30000 for client /127.0.0.1:46014
2013-01-27 00:59:11,285 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46018
2013-01-27 00:59:11,288 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:46018
2013-01-27 00:59:11,302 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x13c7a8fa2080006 with negotiated timeout 30000 for client /127.0.0.1:46018
2013-01-27 00:59:12,057 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46030
2013-01-27 00:59:12,058 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1237] - Processing stat command from /127.0.0.1:46030
2013-01-27 00:59:12,061 - INFO  [Thread-1:NIOServerCnxn$StatCommand@1153] - Stat command output
2013-01-27 00:59:12,063 - INFO  [Thread-1:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:46030 (no session established for client)
2013-01-27 00:59:12,119 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46031
2013-01-27 00:59:12,124 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:46031
2013-01-27 00:59:12,147 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x13c7a8fa2080007 with negotiated timeout 30000 for client /127.0.0.1:46031
2013-01-27 00:59:12,285 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46042
2013-01-27 00:59:12,285 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:46042
2013-01-27 00:59:12,323 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x13c7a8fa2080008 with negotiated timeout 30000 for client /127.0.0.1:46042
2013-01-27 00:59:12,493 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46044
2013-01-27 00:59:12,494 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:46044
2013-01-27 00:59:12,500 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x13c7a8fa2080009 with negotiated timeout 30000 for client /127.0.0.1:46044
2013-01-27 00:59:12,556 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x13c7a8fa2080009
2013-01-27 00:59:12,569 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:46044 which had sessionid 0x13c7a8fa2080009
2013-01-27 00:59:12,978 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46048
